player_a_id,player_a,n_maps_with_a,n_distinct_teammates,own_residual,iti,iti_ci_lower,iti_ci_upper,iti_cohens_d,iti_t_stat,iti_p_value,mean_teammate_with,mean_teammate_without
14929,jdc,266,8,-0.0006395867303736682,-0.02402302398824134,-0.08526544988293637,0.03721940190645369,-0.32793852238178384,-0.9275502119538229,0.38450757317063483,-0.010054008009851649,0.013969015978389693
23599,forkyz,67,8,-0.0004476504972870699,-0.024062411061668475,-0.057011013558414245,0.008886191435077295,-0.6105472629497988,-1.7268884394667554,0.1278281690814399,-0.021439354464525898,0.002623056597142579
17378,reck,121,5,-0.00011972942557459479,-0.02410350675676335,-0.1536197675375568,0.10541275402403011,-0.23107875713759374,-0.5167078091158244,0.6326146427822442,0.0070572217639827016,0.03116072852074605
20090,zyphon,324,11,-0.00021297771385382524,-0.024191896123831172,-0.04902552714803062,0.0006417349003682779,-0.6544486765687758,-2.170560704723285,0.05511771727920407,-0.014880595946455999,0.00931130017737517
20709,r3salt,342,14,0.0006315323819936621,-0.024245404047118873,-0.04139170440241777,-0.007099103691819982,-0.8164373206474812,-3.0548287316385734,0.009213967566388025,-0.016162733596709083,0.008082670450409796
14799,brett,79,4,-0.0009373793009937889,-0.024332976521641167,-0.10368463238846572,0.05501867934518338,-0.4879443937365124,-0.9758887874730249,0.4010927924431312,-0.010436839098316527,0.013896137423324639
11140,ins,155,4,0.0008353158947216188,-0.02435435070820342,-0.1413862509580569,0.09267754954165007,-0.3311337048421661,-0.6622674096843322,0.5551316893752191,-0.0008961119412519026,0.02345823876695152
17384,vexite,155,4,0.0008353158947215914,-0.02435435070820342,-0.1413862509580569,0.09267754954165007,-0.3311337048421661,-0.6622674096843322,0.5551316893752191,-0.0008961119412519026,0.02345823876695152
8324,morelz,54,5,0.0011904264966544269,-0.024373134587188542,-0.05939058139507086,0.010644312220693775,-0.8642333036535038,-1.9324844153884517,0.12545644856626845,-0.017642285229236162,0.006730849357952378
19808,tn1r,250,21,-0.0007299417411690375,-0.02437923991351895,-0.04779856425866014,-0.0009599155683777602,-0.4738521401017137,-2.1714633002329227,0.04210097824748552,-0.022392288540120077,0.0019869513733988646
18221,spinx,251,8,0.001945289696510688,-0.024469436347487883,-0.05122582426170218,0.0022869515667264077,-0.7645636172033012,-2.1625124734918804,0.06735759164996331,-0.00894349773267975,0.015525938614808131
