hltv_player_id,true_plus_minus,pm_maps,avg_rating,win_rate,label
23410,0.8780487804878049,82,0.6912195121951219,0.5121951219512195,coolcoms
19064,0.8713450292397661,171,0.7854035087719299,0.5730994152046783,spooke
21621,0.8571428571428571,112,0.7427053571428571,0.5535714285714286,moseyuh
23295,0.8566037735849057,265,0.7753018867924529,0.5471698113207547,kisserek
2553,0.8564356435643564,202,0.6494257425742574,0.5742574257425742,snax
24283,0.8512396694214877,121,0.8173223140495868,0.5950413223140496,cairne
18506,0.8452012383900929,323,0.723374613003096,0.5851393188854489,s1ren
9521,0.8433734939759037,83,0.7551566265060241,0.5662650602409639,dobu
22835,0.8363636363636363,55,0.8296545454545454,0.5636363636363636,rekmeister
20254,0.8345323741007195,139,0.7938705035971223,0.5539568345323741,starry
17306,0.8235294117647058,136,0.6835441176470588,0.5588235294117647,degster
16314,0.8076923076923077,130,0.7491153846153846,0.5384615384615384,pancc
10870,0.8024691358024691,81,0.764641975308642,0.5679012345679012,kabal
9216,0.8,210,0.7648666666666666,0.5333333333333333,coldzera
20394,0.7984189723320159,253,0.7844624505928853,0.5454545454545454,luchov
23458,0.7976190476190477,84,0.7932857142857143,0.5476190476190477,laxiee
21779,0.7972222222222223,360,0.7342972222222222,0.5777777777777777,nut-nut
22135,0.7969924812030075,133,0.7491954887218045,0.518796992481203,peeping
19750,0.792156862745098,255,0.7250392156862745,0.5450980392156862,drop
21972,0.7855227882037533,373,0.757941018766756,0.5495978552278821,neityu
24048,0.782608695652174,92,0.7787173913043478,0.532608695652174,slump
16817,0.7784090909090909,176,0.7953749999999999,0.5454545454545454,hardzao
24168,0.7633587786259542,131,0.6469465648854962,0.5801526717557252,onic
24282,0.7633587786259542,131,0.8072900763358778,0.5801526717557252,dawy
23642,0.7633587786259542,131,0.6848320610687022,0.5801526717557252,flierax
11219,0.7594594594594595,370,0.6552864864864865,0.5621621621621622,cerq
20417,0.7579787234042553,376,0.7808164893617021,0.5718085106382979,anlelele
21288,0.7566371681415929,226,0.7403628318584071,0.5398230088495575,venomzera
