player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
14010,zmb,2,-0.0008914700089952023,-0.0008914700089952023,0.030914947112016256,0.2868060059570754
12027,krad,5,-0.0009921540087034248,-0.016752038726101978,0.03733193834977264,0.15583908713015449
20185,cass1n,1,-0.0011386591362033648,-0.0011386591362033648,-0.031168272053334344,0.9752432880487366
11329,leo-drk,1,-0.0011386591362033648,-0.0011386591362033648,-0.031168272053334344,0.9752432880487366
20870,sl3nd,1,-0.001372583615064503,-0.001372583615064503,-0.026490867387564305,0.9789620338180446
8311,nemanha,2,-0.0016775000473474733,-0.0016775000473474733,0.07582347678073192,0.36281475452692835
20692,dea,1,-0.0019069947390310009,-0.0019069947390310009,-0.04527383416494148,0.9640148227604914
24203,jorko,3,-0.0019262392843530766,0.00016795999554480162,0.010206634926673322,0.4317103470330959
18462,mezii,1,-0.0019792293593735716,-0.0019792293593735716,-0.05207936601921633,0.9586039226705988
23469,woozzzi,2,-0.0022485985728850685,-0.0022485985728850685,-0.029082833267835756,0.6160470950197006
22471,xielo,1,-0.0023209925957951086,-0.0023209925957951086,-0.05947377470208038,0.9527326499788441
22964,stormzyn,1,-0.002347126956302406,-0.002347126956302406,-0.056928420881039284,0.9547491977654715
24818,k4nfuz,2,-0.0028286513617429357,-0.0028286513617429357,-0.06511573441541404,0.67926615475681
22060,delle,2,-0.002928875099252752,-0.002928875099252752,-0.0793779342925616,0.7991292824961134
22280,majky,3,-0.0029421574279757945,-0.026079274281565902,-0.06433612936187871,0.2419501293085624
9483,destiny,1,-0.0033189964409178455,-0.0033189964409178455,-0.09074383450661343,0.9279706609408359
22082,fokiu,2,-0.003537562284600171,-0.003537562284600171,-0.05071013525760282,0.050622868052361165
20879,maxster,1,-0.003662016802580506,-0.003662016802580506,-0.08598576329663142,0.9317228579304809
22385,melavi,3,-0.0038196412310589714,-0.000752246302659982,-0.1305450840543544,0.3579819767562367
19187,xfl0ud,2,-0.0038262958073028777,-0.0038262958073028777,-0.09511397384631815,0.7224285581805584
23552,slashzz,6,-0.003932794818189517,-0.000692460463689446,-0.10538289314725564,0.219597252972774
23295,kisserek,1,-0.004268108634232492,-0.004268108634232492,-0.10324775365640404,0.9181279480609803
23459,stressarn,1,-0.004268108634232492,-0.004268108634232492,-0.10324775365640404,0.9181279480609803
18743,nython,1,-0.004449079881576477,-0.004449079881576477,-0.08972790080955494,0.9288170618803449
16487,eraa,2,-0.004461297332703399,-0.004461297332703399,-0.18088207105198625,0.44140408449360374
10610,refrezh,1,-0.0047521505060621715,-0.0047521505060621715,-0.1435545819958673,0.8862228861237522
20229,moriisko,3,-0.0049248661068732975,0.007996745598260486,-0.13657960165993868,0.25644892613003056
